=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.02 16:40:11 =~=~=~=~=~=~=~=~=~=~=~=
182343888.00,---------
Raw Input, Angle, Time, Started
78,6.86,8982756.00,0
78,6.86,8984389.00,0
78,6.86,8986020.00,0
78,6.86,8987657.00,0
78,6.86,8989294.00,0
78,6.86,8990930.00,0
78,6.86,8992558.00,0
78,6.86,8994188.00,0
78,6.86,8995804.00,0
78,6.86,8997430.00,0
78,6.86,8999066.00,0
78,6.86,9000701.00,0
78,6.86,9002332.00,0
78,6.86,9003966.00,0
78,6.86,9005593.00,0
78,6.86,9007240.00,1
78,6.86,9008873.00,1
78,6.86,9010505.00,1
78,6.86,9012131.00,1
78,6.86,9013772.00,1
78,6.86,9015401.00,0
78,6.86,9017037.00,0
78,6.86,9018660.00,0
78,6.86,9020293.00,1
78,6.86,9021931.00,0
78,6.86,9023563.00,0
78,6.86,9025196.00,0
78,6.86,9026833.00,0
78,6.86,9028467.00,0
78,6.86,9030105.00,1
78,6.86,9031730.00,0
78,6.86,9033366.00,1
78,6.86,9035014.00,0
78,6.86,9036644.00,0
78,6.86,9038277.00,0
78,6.86,9039905.00,0
78,6.86,9041541.00,0
78,6.86,9043178.00,0
78,6.86,9044809.00,0
78,6.86,9046437.00,0
78,6.86,9048072.00,0
78,6.86,9049709.00,1
78,6.86,9051344.00,1
78,6.86,9052971.00,1
78,6.86,9054605.00,1
78,6.86,9056221.00,0
78,6.86,9057845.00,0
78,6.86,9059482.00,0
78,6.86,9061117.00,1
78,6.86,9062749.00,1
78,6.86,9064375.00,1
78,6.86,9066006.00,0
78,6.86,9067654.00,1
78,6.86,9069285.00,0
78,6.86,9070915.00,0
78,6.86,9072540.00,0
78,6.86,9074184.00,0
78,6.86,9075814.00,0
78,6.86,9077452.00,0
78,6.86,9079076.00,0
78,6.86,9080710.00,0
78,6.86,9082346.00,0
78,6.86,9083977.00,0
78,6.86,9085612.00,1
78,6.86,9087249.00,1
78,6.86,9088887.00,0
78,6.86,9090525.00,0
78,6.86,9092152.00,0
78,6.86,9093781.00,0
78,6.86,9095430.00,0
78,6.86,9097061.00,0
78,6.86,9098697.00,0
78,6.86,9100322.00,0
78,6.86,9101960.00,1
78,6.86,9103598.00,0
78,6.86,9105232.00,0
78,6.86,9106858.00,1
78,6.86,9108492.00,0
78,6.86,9110132.00,0
78,6.86,9111774.00,0
78,6.86,9113406.00,0
78,6.86,9115035.00,0
78,6.86,9116666.00,0
78,6.86,9118297.00,0
78,6.86,9119930.00,1
78,6.86,9121559.00,0
78,6.86,9123208.00,0
78,6.86,9124841.00,0
78,6.86,9126475.00,0
78,6.86,9128104.00,0
78,6.86,9129739.00,0
78,6.86,9131382.00,0
78,6.86,9133004.00,0
78,6.86,9134626.00,0
78,6.86,9136269.00,0
78,6.86,9137900.00,0
78,6.86,9139532.00,0
78,6.86,9141155.00,0
78,6.86,9142794.00,1
78,6.86,9144424.00,0
78,6.86,9146060.00,1
78,6.86,9147684.00,0
78,6.86,9149319.00,1
78,6.86,9150964.00,0
78,6.86,9152595.00,0
78,6.86,9154227.00,0
78,6.86,9155865.00,0
78,6.86,9157500.00,0
78,6.86,9159140.00,1
78,6.86,9160777.00,1
78,6.86,9162412.00,0
78,6.86,9164051.00,0
78,6.86,9165688.00,0
78,6.86,9167327.00,0
78,6.86,9168959.00,0
78,6.86,9170586.00,0
78,6.86,9172229.00,1
78,6.86,9173859.00,1
78,6.86,9175497.00,0
78,6.86,9177122.00,1
78,6.86,9178757.00,1
78,6.86,9180394.00,0
78,6.86,9182027.00,0
78,6.86,9183652.00,0
78,6.86,9185288.00,0
78,6.86,9186925.00,0
78,6.86,9188563.00,0
78,6.86,9190190.00,0
78,6.86,9191824.00,0
78,6.86,9193444.00,0
78,6.86,9195083.00,0
78,6.86,9196713.00,0
78,6.86,9198348.00,1
78,6.86,9199989.00,1
78,6.86,9201612.00,1
78,6.86,9203243.00,1
78,6.86,9204880.00,0
78,6.86,9206510.00,1
78,6.86,9208141.00,1
78,6.86,9209764.00,1
78,6.86,9211404.00,0
78,6.86,9213035.00,0
78,6.86,9214672.00,0
78,6.86,9216301.00,0
78,6.86,9217931.00,0
78,6.86,9219574.00,0
78,6.86,9221208.00,0
78,6.86,9222840.00,0
78,6.86,9224475.00,1
78,6.86,9226108.00,1
78,6.86,9227747.00,0
78,6.86,9229379.00,0
78,6.86,9231005.00,1
78,6.86,9232648.00,0
78,6.86,9234276.00,0
78,6.86,9235912.00,0
78,6.86,9237538.00,0
78,6.86,9239173.00,0
78,6.86,9240810.00,0
78,6.86,9242441.00,0
78,6.86,9244067.00,0
78,6.86,9245701.00,0
78,6.86,9247340.00,1
78,6.86,9248976.00,1
78,6.86,9250602.00,1
78,6.86,9252237.00,1
78,6.86,9253853.00,0
78,6.86,9255481.00,0
78,6.86,9257115.00,0
78,6.86,9258749.00,1
78,6.86,9260380.00,1
78,6.86,9262006.00,0
78,6.86,9263636.00,1
78,6.86,9265273.00,1
78,6.86,9266910.00,0
78,6.86,9268543.00,0
78,6.86,9270170.00,1
78,6.86,9271816.00,0
78,6.86,9273449.00,0
78,6.86,9275085.00,0
78,6.86,9276708.00,0
78,6.86,9278343.00,0
78,6.86,9279979.00,0
78,6.86,9281613.00,0
78,6.86,9283243.00,1
78,6.86,9284880.00,1
78,6.86,9286511.00,1
78,6.86,9288152.00,0
78,6.86,9289779.00,0
78,6.86,9291412.00,0
78,6.86,9293053.00,0
78,6.86,9294682.00,0
78,6.86,9296320.00,0
78,6.86,9297947.00,0
78,6.86,9299583.00,0
78,6.86,9301218.00,0
78,6.86,9302848.00,1
78,6.86,9304476.00,0
78,6.86,9306106.00,1
78,6.86,9307739.00,1
78,6.86,9309372.00,1
78,6.86,9311000.00,1
78,6.86,9312645.00,1
78,6.86,9314264.00,1
78,6.86,9315892.00,1
78,6.86,9317531.00,0
78,6.86,9319164.00,0
78,6.86,9320794.00,0
78,6.86,9322421.00,0
78,6.86,9324054.00,0
78,6.86,9325689.00,0
78,6.86,9327325.00,0
78,6.86,9328959.00,0
78,6.86,9330586.00,0
78,6.86,9332229.00,0
78,6.86,9333860.00,1
78,6.86,9335499.00,1
78,6.86,9337123.00,1
78,6.86,9338760.00,1
78,6.86,9340398.00,0
78,6.86,9342031.00,0
78,6.86,9343664.00,0
78,6.86,9345301.00,0
78,6.86,9346937.00,0
78,6.86,9348573.00,1
78,6.86,9350199.00,0
78,6.86,9351827.00,0
78,6.86,9353469.00,1
78,6.86,9355102.00,1
78,6.86,9356741.00,0
78,6.86,9358366.00,1
78,6.86,9359999.00,0
78,6.86,9361636.00,0
78,6.86,9363266.00,0
78,6.86,9364891.00,0
78,6.86,9366524.00,0
78,6.86,9368154.00,0
78,6.86,9369786.00,0
78,6.86,9371413.00,0
78,6.86,9373053.00,0
78,6.86,9374674.00,0
78,6.86,9376303.00,0
78,6.86,9377941.00,0
78,6.86,9379576.00,0
78,6.86,9381210.00,0
78,6.86,9382837.00,0
78,6.86,9384469.00,0
78,6.86,9386103.00,0
78,6.86,9387740.00,1
78,6.86,9389376.00,1
78,6.86,9391003.00,1
78,6.86,9392648.00,0
78,6.86,9394279.00,0
78,6.86,9395916.00,0
78,6.86,9397539.00,0
78,6.86,9399174.00,0
78,6.86,9400813.00,0
78,6.86,9402443.00,0
78,6.86,9404075.00,0
78,6.86,9405715.00,0
78,6.86,9407354.00,1
78,6.86,9408995.00,0
78,6.86,9410625.00,0
78,6.86,9412253.00,0
78,6.86,9413896.00,0
78,6.86,9415528.00,0
78,6.86,9417168.00,0
78,6.86,9418794.00,0
78,6.86,9420427.00,0
78,6.86,9422066.00,1
78,6.86,9423697.00,1
78,6.86,9425323.00,1
78,6.86,9426955.00,1
78,6.86,9428596.00,0
78,6.86,9430233.00,0
78,6.86,9431861.00,0
78,6.86,9433492.00,0
78,6.86,9435126.00,0
78,6.86,9436760.00,0
78,6.86,9438394.00,0
78,6.86,9440024.00,0
78,6.86,9441663.00,1
78,6.86,9443283.00,0
78,6.86,9444910.00,0
78,6.86,9446548.00,0
78,6.86,9448182.00,0
78,6.86,9449817.00,1
78,6.86,9451445.00,1
78,6.86,9453077.00,1
78,6.86,9454714.00,1
78,6.86,9456356.00,0
78,6.86,9457988.00,0
78,6.86,9459613.00,0
78,6.86,9461256.00,0
78,6.86,9462887.00,0
78,6.86,9464526.00,0
78,6.86,9466155.00,0
78,6.86,9467789.00,0
78,6.86,9469431.00,0
78,6.86,9471066.00,0
78,6.86,9472704.00,0
78,6.86,9474337.00,0
78,6.86,9475974.00,0
78,6.86,9477611.00,1
78,6.86,9479241.00,0
78,6.86,9480867.00,0
78,6.86,9482509.00,1
78,6.86,9484138.00,1
78,6.86,9485776.00,0
78,6.86,9487402.00,1
78,6.86,9489035.00,0
78,6.86,9490672.00,0
78,6.86,9492303.00,0
78,6.86,9493930.00,0
78,6.86,9495564.00,0
78,6.86,9497206.00,0
78,6.86,9498846.00,0
78,6.86,9500477.00,1
78,6.86,9502106.00,0
78,6.86,9503741.00,1
78,6.86,9505382.00,0
78,6.86,9507022.00,0
78,6.86,9508651.00,0
78,6.86,9510283.00,0
78,6.86,9511901.00,0
78,6.86,9513533.00,0
78,6.86,9515168.00,0
78,6.86,9516799.00,0
78,6.86,9518437.00,0
78,6.86,9520068.00,0
78,6.86,9521696.00,0
78,6.86,9523339.00,1
78,6.86,9524969.00,0
78,6.86,9526601.00,0
78,6.86,9528226.00,0
78,6.86,9529867.00,1
78,6.86,9531499.00,1
78,6.86,9533138.00,0
78,6.86,9534765.00,0
78,6.86,9536399.00,0
78,6.86,9538038.00,0
78,6.86,9539672.00,0
78,6.86,9541309.00,0
78,6.86,9542944.00,1
78,6.86,9544581.00,1
78,6.86,9546213.00,1
78,6.86,9547844.00,1
78,6.86,9549470.00,1
78,6.86,9551114.00,0
78,6.86,9552745.00,0
78,6.86,9554383.00,0
78,6.86,9556011.00,0
78,6.86,9557644.00,0
78,6.86,9559282.00,0
78,6.86,9560913.00,0
78,6.86,9562541.00,0
78,6.86,9564171.00,0
78,6.86,9565812.00,0
78,6.86,9567454.00,0
78,6.86,9569086.00,0
78,6.86,9570713.00,0
78,6.86,9572347.00,0
78,6.86,9573978.00,0
78,6.86,9575612.00,0
78,6.86,9577241.00,0
78,6.86,9578887.00,0
78,6.86,9580521.00,0
78,6.86,9582155.00,1
78,6.86,9583785.00,1
78,6.86,9585420.00,1
78,6.86,9587061.00,0
78,6.86,9588684.00,1
78,6.86,9590315.00,1
78,6.86,9591954.00,0
78,6.86,9593591.00,0
78,6.86,9595226.00,0
78,6.86,9596853.00,0
78,6.86,9598486.00,0
78,6.86,9600121.00,0
78,6.86,9601758.00,1
78,6.86,9603391.00,1
78,6.86,9605018.00,1
78,6.86,9606664.00,0
78,6.86,9608293.00,1
78,6.86,9609930.00,0
78,6.86,9611555.00,0
78,6.86,9613189.00,0
78,6.86,9614826.00,0
78,6.86,9616456.00,0
78,6.86,9618082.00,0
78,6.86,9619725.00,0
78,6.86,9621356.00,0
78,6.86,9622993.00,0
78,6.86,9624620.00,0
78,6.86,9626251.00,0
78,6.86,9627887.00,1
78,6.86,9629519.00,1
78,6.86,9631140.00,0
78,6.86,9632776.00,1
78,6.86,9634412.00,1
78,6.86,9636047.00,0
78,6.86,9637669.00,1
78,6.86,9639309.00,0
78,6.86,9640925.00,1
78,6.86,9642552.00,0
78,6.86,9644187.00,1
78,6.86,9645821.00,1
78,6.86,9647454.00,0
78,6.86,9649085.00,1
78,6.86,9650713.00,1
78,6.86,9652359.00,0
78,6.86,9653991.00,0
78,6.86,9655626.00,0
78,6.86,9657250.00,0
78,6.86,9658890.00,0
78,6.86,9660522.00,0
78,6.86,9662161.00,1
78,6.86,9663789.00,1
78,6.86,9665419.00,1
78,6.86,9667060.00,0
78,6.86,9668690.00,1
78,6.86,9670322.00,1
78,6.86,9671957.00,0
78,6.86,9673591.00,0
78,6.86,9675231.00,0
78,6.86,9676854.00,0
78,6.86,9678485.00,0
78,6.86,9680124.00,0
78,6.86,9681753.00,0
78,6.86,9683391.00,1
78,6.86,9685018.00,0
78,6.86,9686654.00,1
78,6.86,9688291.00,1
78,6.86,9689921.00,1
78,6.86,9691545.00,1
78,6.86,9693180.00,1
78,6.86,9694822.00,0
78,6.86,9696463.00,0
78,6.86,9698091.00,0
78,6.86,9699725.00,0
78,6.86,9701342.00,0
78,6.86,9702973.00,0
78,6.86,9704603.00,0
78,6.86,9706235.00,0
78,6.86,9707867.00,0
78,6.86,9709495.00,0
78,6.86,9711124.00,0
78,6.86,9712762.00,0
78,6.86,9714404.00,0
78,6.86,9716036.00,0
78,6.86,9717660.00,0
78,6.86,9719305.00,1
78,6.86,9720938.00,1
78,6.86,9722576.00,0
78,6.86,9724203.00,0
78,6.86,9725836.00,0
78,6.86,9727477.00,0
78,6.86,9729112.00,0
78,6.86,9730749.00,0
78,6.86,9732382.00,0
78,6.86,9734015.00,1
78,6.86,9735651.00,1
78,6.86,9737282.00,0
78,6.86,9738910.00,1
78,6.86,9740552.00,0
78,6.86,9742186.00,0
78,6.86,9743823.00,0
78,6.86,9745449.00,0
78,6.86,9747083.00,0
78,6.86,9748721.00,0
78,6.86,9750351.00,0
78,6.86,9751979.00,0
78,6.86,9753613.00,0
78,6.86,9755254.00,1
78,6.86,9756894.00,0
78,6.86,9758525.00,0
78,6.86,9760154.00,0
78,6.86,9761789.00,0
78,6.86,9763430.00,0
78,6.86,9765066.00,0
78,6.86,9766691.00,0
78,6.86,9768333.00,1
78,6.86,9769949.00,0
78,6.86,9771577.00,0
78,6.86,9773211.00,0
78,6.86,9774846.00,0
78,6.86,9776477.00,0
78,6.86,9778109.00,0
78,6.86,9779738.00,1
78,6.86,9781384.00,0
78,6.86,9783015.00,1
78,6.86,9784650.00,0
78,6.86,9786274.00,1
78,6.86,9787915.00,0
78,6.86,9789548.00,0
78,6.86,9791187.00,0
78,6.86,9792816.00,0
78,6.86,9794449.00,0
78,6.86,9796088.00,1
78,6.86,9797721.00,1
78,6.86,9799360.00,0
78,6.86,9800994.00,0
78,6.86,9802632.00,0
78,6.86,9804275.00,0
78,6.86,9805907.00,0
78,6.86,9807540.00,1
78,6.86,9809177.00,1
78,6.86,9810813.00,1
78,6.86,9812452.00,0
78,6.86,9814083.00,0
78,6.86,9815711.00,0
78,6.86,9817354.00,0
78,6.86,9818987.00,0
78,6.86,9820624.00,1
78,6.86,9822253.00,0
78,6.86,9823887.00,1
78,6.86,9825534.00,0
78,6.86,9827165.00,0
78,6.86,9828803.00,0
78,6.86,9830432.00,0
78,6.86,9832062.00,0
78,6.86,9833698.00,0
78,6.86,9835327.00,0
78,6.86,9836954.00,0
78,6.86,9838586.00,0
78,6.86,9840217.00,0
78,6.86,9841847.00,0
78,6.86,9843475.00,0
78,6.86,9845119.00,0
78,6.86,9846744.00,0
78,6.86,9848371.00,0
78,6.86,9850009.00,1
78,6.86,9851644.00,1
78,6.86,9853276.00,1
78,6.86,9854901.00,1
78,6.86,9856531.00,1
78,6.86,9858168.00,1
78,6.86,9859803.00,0
78,6.86,9861439.00,0
78,6.86,9863065.00,0
78,6.86,9864712.00,0
78,6.86,9866343.00,0
78,6.86,9867980.00,0
78,6.86,9869604.00,0
78,6.86,9871239.00,0
78,6.86,9872877.00,1
78,6.86,9874509.00,1
78,6.86,9876140.00,1
78,6.86,9877778.00,0
78,6.86,9879416.00,0
78,6.86,9881053.00,0
78,6.86,9882679.00,0
78,6.86,9884309.00,0
78,6.86,9885949.00,0
78,6.86,9887580.00,0
78,6.86,9889220.00,1
78,6.86,9890846.00,0
78,6.86,9892476.00,0
78,6.86,9894114.00,1
78,6.86,9895744.00,1
78,6.86,9897372.00,1
78,6.86,9899005.00,1
78,6.86,9900645.00,0
78,6.86,9902282.00,0
78,6.86,9903906.00,0
78,6.86,9905548.00,0
78,6.86,9907167.00,0
78,6.86,9908810.00,0
78,6.86,9910440.00,0
78,6.86,9912075.00,0
78,6.86,9913718.00,1
78,6.86,9915341.00,0
78,6.86,9916973.00,1
78,6.86,9918610.00,1
78,6.86,9920246.00,0
78,6.86,9921882.00,0
78,6.86,9923509.00,0
78,6.86,9925140.00,0
78,6.86,9926773.00,0
78,6.86,9928411.00,0
78,6.86,9930047.00,0
78,6.86,9931675.00,0
78,6.86,9933317.00,0
78,6.86,9934942.00,0
78,6.86,9936578.00,1
78,6.86,9938212.00,1
78,6.86,9939845.00,1
78,6.86,9941476.00,1
78,6.86,9943107.00,0
78,6.86,9944736.00,1
78,6.86,9946377.00,0
78,6.86,9948010.00,0
78,6.86,9949647.00,0
78,6.86,9951273.00,0
78,6.86,9952906.00,0
78,6.86,9954543.00,0
78,6.86,9956175.00,0
78,6.86,9957802.00,0
78,6.86,9959434.00,0
78,6.86,9961075.00,1
78,6.86,9962712.00,0
78,6.86,9964340.00,1
78,6.86,9965972.00,1
78,6.86,9967609.00,0
78,6.86,9969242.00,0
78,6.86,9970875.00,0
78,6.86,9972504.00,0
78,6.86,9974151.00,0
78,6.86,9975785.00,1
78,6.86,9977420.00,1
78,6.86,9979049.00,1
78,6.86,9980683.00,1
78,6.86,9982324.00,0
78,6.86,9983946.00,1
78,6.86,9985580.00,1
78,6.86,9987218.00,0
78,6.86,9988854.00,0
78,6.86,9990490.00,0
78,6.86,9992117.00,0
78,6.86,9993748.00,0
78,6.86,9995382.00,0
78,6.86,9997021.00,0
78,6.86,9998656.00,1
78,6.86,10000283.00,1
78,6.86,10001964.00,0
78,6.86,10003655.00,0
78,6.86,10005328.00,0
78,6.86,10007009.00,0
78,6.86,10008694.00,1
78,6.86,10010386.00,0
78,6.86,10012068.00,0
78,6.86,10013747.00,0
78,6.86,10015427.00,0
78,6.86,10017102.00,0
78,6.86,10018777.00,0
78,6.86,10020461.00,1
78,6.86,10022151.00,0
78,6.86,10023829.00,0
78,6.86,10025506.00,0
78,6.86,10027192.00,0
78,6.86,10028867.00,0
78,6.86,10030546.00,1
78,6.86,10032220.00,0
78,6.86,10033910.00,0
78,6.86,10035601.00,0
78,6.86,10037281.00,0
78,6.86,10038966.00,1
78,6.86,10040639.00,1
78,6.86,10042313.00,1
78,6.86,10043993.00,1
78,6.86,10045680.00,0
78,6.86,10047357.00,0
78,6.86,10049045.00,0
78,6.86,10050728.00,1
78,6.86,10052408.00,1
78,6.86,10054089.00,0
78,6.86,10055768.00,0
78,6.86,10057452.00,0
78,6.86,10059141.00,0
78,6.86,10060823.00,0
78,6.86,10062507.00,0
78,6.86,10064191.00,0
78,6.86,10065865.00,0
78,6.86,10067545.00,0
78,6.86,10069228.00,1
78,6.86,10070908.00,1
78,6.86,10072595.00,0
78,6.86,10074280.00,0
78,6.86,10075960.00,0
78,6.86,10077646.00,1
78,6.86,10079320.00,1
78,6.86,10081006.00,0
78,6.86,10082697.00,0
78,6.86,10084377.00,0
78,6.86,10086063.00,1
78,6.86,10087747.00,0
78,6.86,10089423.00,0
78,6.86,10091099.00,0
78,6.86,10092782.00,0
78,6.86,10094463.00,0
78,6.86,10096149.00,1
78,6.86,10097832.00,0
78,6.86,10099512.00,0
78,6.86,10101189.00,0
78,6.86,10102866.00,0
78,6.86,10104551.00,0
78,6.86,10106246.00,0
78,6.86,10107927.00,0
78,6.86,10109611.00,0
78,6.86,10111295.00,0
78,6.86,10112971.00,0
78,6.86,10114644.00,1
78,6.86,10116323.00,1
78,6.86,10118009.00,1
78,6.86,10119701.00,0
78,6.86,10121384.00,0
78,6.86,10123069.00,1
78,6.86,10124752.00,0
78,6.86,10126428.00,0
78,6.86,10128115.00,0
78,6.86,10129805.00,1
78,6.86,10131486.00,1
78,6.86,10133172.00,0
78,6.86,10134847.00,0
78,6.86,10136521.00,0
78,6.86,10138200.00,0
78,6.86,10139882.00,0
78,6.86,10141565.00,1
78,6.86,10143254.00,0
78,6.86,10144937.00,0
78,6.86,10146622.00,0
78,6.86,10148303.00,0
78,6.86,10149980.00,0
78,6.86,10151673.00,0
78,6.86,10153363.00,0
78,6.86,10155043.00,0
78,6.86,10156733.00,0
78,6.86,10158410.00,0
78,6.86,10160088.00,0
78,6.86,10161773.00,0
78,6.86,10163463.00,1
78,6.86,10165142.00,1
78,6.86,10166829.00,0
78,6.86,10168518.00,0
78,6.86,10170191.00,0
78,6.86,10171874.00,1
78,6.86,10173557.00,0
78,6.86,10175252.00,0
78,6.86,10176931.00,0
78,6.86,10178610.00,0
78,6.86,10180299.00,1
78,6.86,10181977.00,0
78,6.86,10183657.00,0
77,6.86,10185340.00,0
78,6.86,10187032.00,1
78,6.86,10188713.00,1
78,6.86,10190399.00,0
78,6.86,10192080.00,0
78,6.86,10193754.00,0
78,6.86,10195443.00,0
78,6.86,10197136.00,0
78,6.86,10198818.00,0
78,6.86,10200499.00,0
78,6.86,10202186.00,1
78,6.86,10203866.00,1
78,6.86,10205545.00,0
78,6.86,10207228.00,0
78,6.86,10208918.00,0
78,6.86,10210596.00,0
78,6.86,10212276.00,1
78,6.86,10213949.00,1
78,6.86,10215633.00,0
78,6.86,10217310.00,0
78,6.86,10219003.00,0
78,6.86,10220698.00,1
78,6.86,10222378.00,0
78,6.86,10224071.00,0
78,6.86,10225752.00,0
78,6.86,10227442.00,0
78,6.86,10229133.00,0
78,6.86,10230816.00,0
78,6.86,10232503.00,1
78,6.86,10234178.00,1
78,6.86,10235856.00,0
78,6.86,10237542.00,0
78,6.86,10239237.00,0
78,6.86,10240921.00,1
78,6.86,10242603.00,0
78,6.86,10244291.00,0
78,6.86,10245965.00,0
78,6.86,10247643.00,0
78,6.86,10249320.00,0
78,6.86,10251003.00,1
78,6.86,10252691.00,0
78,6.86,10254369.00,0
78,6.86,10256054.00,0
78,6.86,10257727.00,0
78,6.86,10259401.00,0
78,6.86,10261075.00,0
78,6.86,10262756.00,0
78,6.86,10264441.00,1
78,6.86,10266133.00,0
78,6.86,10267816.00,0
78,6.86,10269496.00,0
78,6.86,10271176.00,1
78,6.86,10272849.00,1
78,6.86,10274532.00,1
78,6.86,10276224.00,0
78,6.86,10277907.00,0
78,6.86,10279586.00,0
78,6.86,10281264.00,1
78,6.86,10282946.00,1
78,6.86,10284621.00,1
78,6.86,10286302.00,0
78,6.86,10287981.00,0
78,6.86,10289671.00,0
78,6.86,10291356.00,1
78,6.86,10293034.00,1
78,6.86,10294725.00,0
78,6.86,10296399.00,0
78,6.86,10298077.00,0
78,6.86,10299765.00,0
78,6.86,10301451.00,0
78,6.86,10303129.00,0
78,6.86,10304805.00,0
78,6.86,10306481.00,0
78,6.86,10308171.00,0
78,6.86,10309855.00,1
78,6.86,10311539.00,1
78,6.86,10313235.00,0
78,6.86,10314918.00,0
78,6.86,10316599.00,1
78,6.86,10318279.00,0
78,6.86,10319953.00,1
78,6.86,10321639.00,0
78,6.86,10323336.00,1
78,6.86,10325014.00,1
78,6.86,10326690.00,1
78,6.86,10328369.00,0
78,6.86,10330058.00,0
78,6.86,10331730.00,0
78,6.86,10333410.00,0
78,6.86,10335092.00,0
78,6.86,10336788.00,0
78,6.86,10338472.00,0
78,6.86,10340153.00,0
78,6.86,10341829.00,0
78,6.86,10343503.00,0
78,6.86,10345187.00,1
77,6.86,10346878.00,0
78,6.86,10348564.00,0
78,6.86,10350242.00,0
78,6.86,10351919.00,0
78,6.86,10353603.00,1
78,6.86,10355277.00,1
78,6.86,10356958.00,1
78,6.86,10358635.00,0
78,6.86,10360320.00,0
78,6.86,10362010.00,0
78,6.86,10363690.00,1
78,6.86,10365381.00,0
78,6.86,10367056.00,0
78,6.86,10368740.00,0
78,6.86,10370426.00,0
78,6.86,10372111.00,1
78,6.86,10373791.00,0
78,6.86,10375471.00,0
78,6.86,10377154.00,0
78,6.86,10378829.00,0
78,6.86,10380511.00,0
78,6.86,10382190.00,1
78,6.86,10383881.00,0
78,6.86,10385564.00,0
78,6.86,10387245.00,0
78,6.86,10388935.00,1
78,6.86,10390611.00,1
78,6.86,10392298.00,0
78,6.86,10393991.00,0
78,6.86,10395672.00,1
78,6.86,10397358.00,1
78,6.86,10399042.00,0
78,6.86,10400716.00,0
78,6.86,10402392.00,0
78,6.86,10404077.00,0
78,6.86,10405757.00,0
78,6.86,10407445.00,1
78,6.86,10409128.00,0
78,6.86,10410806.00,0
78,6.86,10412486.00,0
78,6.86,10414159.00,0
78,6.86,10415844.00,0
78,6.86,10417534.00,0
78,6.86,10419220.00,0
78,6.86,10420898.00,0
78,6.86,10422576.00,0
78,6.86,10424259.00,0
78,6.86,10425933.00,0
78,6.86,10427615.00,1
78,6.86,10429291.00,1
78,6.86,10430984.00,0
78,6.86,10432671.00,0
78,6.86,10434350.00,0
78,6.86,10436039.00,0
78,6.86,10437714.00,0
78,6.86,10439399.00,0
78,6.86,10441095.00,1
78,6.86,10442772.00,1
78,6.86,10444451.00,1
78,6.86,10446129.00,0
78,6.86,10447817.00,0
78,6.86,10449490.00,0
78,6.86,10451172.00,0
78,6.86,10452857.00,0
78,6.86,10454547.00,0
78,6.86,10456233.00,0
78,6.86,10457912.00,0
78,6.86,10459591.00,0
78,6.86,10461265.00,0
78,6.86,10462948.00,1
78,6.86,10464637.00,0
78,6.86,10466323.00,0
78,6.86,10468002.00,0
78,6.86,10469682.00,0
78,6.86,10471370.00,1
78,6.86,10473048.00,0
78,6.86,10474730.00,0
78,6.86,10476413.00,0
78,6.86,10478101.00,1
78,6.86,10479785.00,1
78,6.86,10481469.00,0
78,6.86,10483151.00,0
78,6.86,10484826.00,0
78,6.86,10486515.00,1
78,6.86,10488204.00,0
78,6.86,10489883.00,0
78,6.86,10491569.00,0
78,6.86,10493251.00,0
78,6.86,10494927.00,1
78,6.86,10496601.00,0
78,6.86,10498283.00,1
78,6.86,10499963.00,0
78,6.86,10501653.00,0
78,6.86,10503336.00,0
78,6.86,10505014.00,0
78,6.86,10506692.00,0
78,6.86,10508366.00,1
78,6.86,10510047.00,1
78,6.86,10511738.00,0
78,6.86,10513427.00,0
78,6.86,10515107.00,1
78,6.86,10516787.00,1
78,6.86,10518474.00,0
78,6.86,10520146.00,0
78,6.86,10521825.00,0
78,6.86,10523506.00,0
78,6.86,10525202.00,1
78,6.86,10526884.00,0
78,6.86,10528561.00,0
78,6.86,10530249.00,0
78,6.86,10531921.00,0
78,6.86,10533599.00,0
78,6.86,10535288.00,1
78,6.86,10536977.00,0
78,6.86,10538654.00,0
78,6.86,10540333.00,0
78,6.86,10542019.00,0
78,6.86,10543694.00,1
78,6.86,10545375.00,1
78,6.86,10547054.00,1
78,6.86,10548746.00,0
78,6.86,10550431.00,0
78,6.86,10552109.00,0
78,6.86,10553798.00,0
78,6.86,10555473.00,0
78,6.86,10557156.00,0
78,6.86,10558845.00,0
78,6.86,10560530.00,1
78,6.86,10562208.00,1
78,6.86,10563887.00,0
78,6.86,10565571.00,0
78,6.86,10567245.00,0
78,6.86,10568927.00,0
78,6.86,10570606.00,0
78,6.86,10572293.00,1
78,6.86,10573978.00,0
78,6.86,10575651.00,0
78,6.86,10577329.00,0
78,6.86,10579018.00,0
78,6.86,10580698.00,0
78,6.86,10582375.00,0
78,6.86,10584057.00,1
78,6.86,10585747.00,0
78,6.86,10587427.00,0
78,6.86,10589106.00,0
78,6.86,10590795.00,1
78,6.86,10592478.00,1
78,6.86,10594156.00,0
78,6.86,10595848.00,0
78,6.86,10597534.00,0
78,6.86,10599213.00,1
78,6.86,10600904.00,0
78,6.86,10602576.00,0
78,6.86,10604260.00,0
78,6.86,10605947.00,0
78,6.86,10607634.00,0
78,6.86,10609314.00,0
78,6.86,10610993.00,0
78,6.86,10612681.00,0
78,6.86,10614355.00,0
78,6.86,10616034.00,1
78,6.86,10617716.00,1
78,6.86,10619409.00,0
78,6.86,10621095.00,0
